Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search,Component Type
R_ERJ-6DQFR56V,R,0.56 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 0.56 Ω 1% 0805 150V,Panasonic,ERJ-6DQFR56V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQFR56V,Resistor
R_ERJ-6DQFR62V,R,0.62 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 0.62 Ω 1% 0805 150V,Panasonic,ERJ-6DQFR62V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQFR62V,Resistor
R_ERJ-6DQFR68V,R,0.68 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 0.68 Ω 1% 0805 150V,Panasonic,ERJ-6DQFR68V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQFR68V,Resistor
R_ERJ-6DQFR75V,R,0.75 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 0.75 Ω 1% 0805 150V,Panasonic,ERJ-6DQFR75V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQFR75V,Resistor
R_ERJ-6DQFR82V,R,0.82 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 0.82 Ω 1% 0805 150V,Panasonic,ERJ-6DQFR82V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQFR82V,Resistor
R_ERJ-6DQFR91V,R,0.91 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 0.91 Ω 1% 0805 150V,Panasonic,ERJ-6DQFR91V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQFR91V,Resistor
R_ERJ-6DQF1R0V,R,1 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R0V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R0V,Resistor
R_ERJ-6DQF1R1V,R,1.1 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.1 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R1V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R1V,Resistor
R_ERJ-6DQF1R2V,R,1.2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.2 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R2V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R2V,Resistor
R_ERJ-6DQF1R3V,R,1.3 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.3 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R3V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R3V,Resistor
R_ERJ-6DQF1R5V,R,1.5 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.5 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R5V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R5V,Resistor
R_ERJ-6DQF1R6V,R,1.6 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.6 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R6V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R6V,Resistor
R_ERJ-6DQF1R8V,R,1.8 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 1.8 Ω 1% 0805 150V,Panasonic,ERJ-6DQF1R8V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF1R8V,Resistor
R_ERJ-6DQF2R0V,R,2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2 Ω 1% 0805 150V,Panasonic,ERJ-6DQF2R0V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF2R0V,Resistor
R_ERJ-6DQF2R2V,R,2.2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2.2 Ω 1% 0805 150V,Panasonic,ERJ-6DQF2R2V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF2R2V,Resistor
R_ERJ-6DQF2R4V,R,2.4 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2.4 Ω 1% 0805 150V,Panasonic,ERJ-6DQF2R4V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF2R4V,Resistor
R_ERJ-6DQF2R7V,R,2.7 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 2.7 Ω 1% 0805 150V,Panasonic,ERJ-6DQF2R7V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF2R7V,Resistor
R_ERJ-6DQF3R0V,R,3 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3 Ω 1% 0805 150V,Panasonic,ERJ-6DQF3R0V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF3R0V,Resistor
R_ERJ-6DQF3R3V,R,3.3 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3.3 Ω 1% 0805 150V,Panasonic,ERJ-6DQF3R3V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF3R3V,Resistor
R_ERJ-6DQF3R6V,R,3.6 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3.6 Ω 1% 0805 150V,Panasonic,ERJ-6DQF3R6V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF3R6V,Resistor
R_ERJ-6DQF3R9V,R,3.9 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 3.9 Ω 1% 0805 150V,Panasonic,ERJ-6DQF3R9V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF3R9V,Resistor
R_ERJ-6DQF4R3V,R,4.3 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 4.3 Ω 1% 0805 150V,Panasonic,ERJ-6DQF4R3V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF4R3V,Resistor
R_ERJ-6DQF4R7V,R,4.7 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 4.7 Ω 1% 0805 150V,Panasonic,ERJ-6DQF4R7V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF4R7V,Resistor
R_ERJ-6DQF5R1V,R,5.1 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 5.1 Ω 1% 0805 150V,Panasonic,ERJ-6DQF5R1V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF5R1V,Resistor
R_ERJ-6DQF5R6V,R,5.6 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 5.6 Ω 1% 0805 150V,Panasonic,ERJ-6DQF5R6V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF5R6V,Resistor
R_ERJ-6DQF6R2V,R,6.2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 6.2 Ω 1% 0805 150V,Panasonic,ERJ-6DQF6R2V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF6R2V,Resistor
R_ERJ-6DQF6R8V,R,6.8 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 6.8 Ω 1% 0805 150V,Panasonic,ERJ-6DQF6R8V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF6R8V,Resistor
R_ERJ-6DQF7R5V,R,7.5 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 7.5 Ω 1% 0805 150V,Panasonic,ERJ-6DQF7R5V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF7R5V,Resistor
R_ERJ-6DQF8R2V,R,8.2 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 8.2 Ω 1% 0805 150V,Panasonic,ERJ-6DQF8R2V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF8R2V,Resistor
R_ERJ-6DQF9R1V,R,9.1 Ω,resistor_footprints:R_0805_2012Metric,https://industrial.panasonic.com/cdbs/www-data/pdf/RDN0000/AOA0000C313.pdf,RES SMD 9.1 Ω 1% 0805 150V,Panasonic,ERJ-6DQF9R1V,1%,100 ppm/°C,150V,0805,2012,ERJ-6DQF,https://www.trustedparts.com/en/search/ERJ-6DQF9R1V,Resistor
